 Diffraction intensities for potential:7x7MoS210001.in                         
#     -7   -19       8.7702812412E-006
#     -7   -18       4.4928788830E-006
#     -7   -17       2.8621731929E-006
#     -7   -16       1.1880756712E-005
#     -7   -15       8.4321612699E-006
#     -7   -14       1.4543829481E-002
#     -7   -13       9.2182390043E-006
#     -7   -12       7.3693935172E-006
#     -7   -11       2.2061378487E-005
#     -7   -10       4.3925331878E-005
#     -7    -9       8.2372250572E-005
#     -7    -8       1.0472289385E-004
#     -7    -7       2.4929676323E-002
#     -7    -6       6.9896825732E-005
#     -7    -5       3.0239259603E-005
#     -7    -4       9.8236933112E-006
#     -7    -3       3.0690093990E-006
#     -7    -2       7.0649986515E-006
#     -7    -1       1.2513128465E-005
#     -7     0       9.8683553261E-003
#     -7     1       4.0448263878E-005
#     -7     2       2.7264343881E-005
#     -7     3       3.7919297676E-005
#     -7     4       2.3571658312E-005
#     -7     5       4.2254063379E-005
#     -7     6       5.3941807052E-005
#     -7     7       4.4155491273E-003
#     -7     8       4.7782180547E-005
#     -7     9       2.5141047258E-005
#     -7    10       1.0303173379E-005
#     -7    11       5.2461637293E-005
#     -7    12       9.4520204702E-005
#     -7    13       1.2331516363E-004
#     -7    14       8.2947571855E-002
#     -7    15       1.1094219663E-004
#     -7    16       1.0166110539E-004
#     -7    17       5.8859322538E-005
#     -7    18       2.3115085921E-005
#     -7    19       1.0776532457E-005
#     -7    20       3.9293897858E-005
#     -7    21       2.4759793607E-002
#     -7    22       2.8086012591E-005
#     -6   -39       4.3828135443E-006
#     -6   -38       3.9610428885E-006
#     -6   -37       5.6052357184E-006
#     -6   -36       9.1238547590E-006
#     -6   -35       6.9807696088E-006
#     -6   -34       1.0608955623E-005
#     -6   -33       1.0251522182E-005
#     -6   -32       9.7430569993E-006
#     -6   -31       5.1824156912E-006
#     -6   -30       8.1326492302E-006
#     -6   -29       7.5558890424E-006
#     -6   -28       6.2281608033E-006
#     -6   -27       7.4506139523E-006
#     -6   -26       9.1286606884E-006
#     -6   -25       1.0016060154E-005
#     -6   -24       7.8486393910E-006
#     -6   -23       1.2688084131E-005
#     -6   -22       1.3441408948E-005
#     -6   -21       1.3611341413E-005
#     -6   -20       8.1249142878E-006
#     -6   -19       5.0216843581E-006
#     -6   -18       2.1181708967E-006
#     -6   -17       4.3207728135E-006
#     -6   -16       1.4537677114E-005
#     -6   -15       1.7837517558E-005
#     -6   -14       1.9153736818E-005
#     -6   -13       1.3439333129E-005
#     -6   -12       2.5412910759E-005
#     -6   -11       3.3175769773E-005
#     -6   -10       6.0735301874E-005
#     -6    -9       5.9817482123E-005
#     -6    -8       8.6650604151E-005
#     -6    -7       5.7537940362E-005
#     -6    -6       2.4391162012E-005
#     -6    -5       1.2415151025E-005
#     -6    -4       9.3127876013E-007
#     -6    -3       9.9336084236E-006
#     -6    -2       3.9911185224E-005
#     -6    -1       4.0429917650E-005
#     -6     0       4.2077863610E-005
#     -6     1       2.7512949098E-005
#     -6     2       2.2695539827E-005
#     -6     3       1.5487751048E-005
#     -6     4       1.5944668303E-005
#     -6     5       1.3090468390E-005
#     -6     6       3.4235440968E-005
#     -6     7       2.9876635489E-005
#     -6     8       1.9607355072E-005
#     -6     9       1.8166828424E-005
#     -6    10       3.2452576116E-005
#     -6    11       8.2892768596E-005
#     -6    12       1.3883746204E-004
#     -6    13       1.2776113960E-004
#     -6    14       1.5500147138E-004
#     -6    15       1.4207661920E-004
#     -6    16       9.5903441571E-005
#     -6    17       3.0663909823E-005
#     -6    18       1.2278229685E-005
#     -6    19       3.3989817515E-005
#     -6    20       3.1225377580E-005
#     -6    21       2.2149695003E-005
#     -5   -39       9.6424754847E-006
#     -5   -38       4.3884842481E-006
#     -5   -37       1.4954528452E-005
#     -5   -36       6.3488671414E-006
#     -5   -35       1.3409608503E-005
#     -5   -34       1.0957606516E-005
#     -5   -33       5.1696532278E-006
#     -5   -32       4.2807074113E-006
#     -5   -31       5.8272907773E-006
#     -5   -30       1.6431879565E-005
#     -5   -29       4.4809740413E-006
#     -5   -28       4.4452632230E-006
#     -5   -27       8.6380111324E-006
#     -5   -26       9.9658877773E-006
#     -5   -25       6.1825980550E-006
#     -5   -24       2.0399083323E-005
#     -5   -23       1.0568735090E-005
#     -5   -22       7.8830522722E-006
#     -5   -21       1.0326495189E-005
#     -5   -20       3.6961232526E-006
#     -5   -19       4.3504390201E-006
#     -5   -18       1.4661086394E-006
#     -5   -17       1.2344782659E-005
#     -5   -16       2.0456097214E-005
#     -5   -15       1.5393687309E-005
#     -5   -14       1.8910883313E-005
#     -5   -13       1.8910220135E-005
#     -5   -12       2.0458768198E-005
#     -5   -11       3.7428288918E-005
#     -5   -10       7.2554262438E-005
#     -5    -9       6.0203631816E-005
#     -5    -8       4.3089364494E-005
#     -5    -7       1.8333700594E-005
#     -5    -6       6.1447453835E-006
#     -5    -5       5.7190009236E-006
#     -5    -4       1.7199114860E-005
#     -5    -3       3.2175110968E-005
#     -5    -2       2.7234575028E-005
#     -5    -1       2.7499152172E-005
#     -5     0       3.5690353629E-005
#     -5     1       7.4969796645E-006
#     -5     2       3.8892126829E-007
#     -5     3       2.1033931185E-007
#     -5     4       9.9435959946E-006
#     -5     5       2.7485423691E-006
#     -5     6       8.0575632783E-006
#     -5     7       1.1000048210E-005
#     -5     8       1.0332852415E-005
#     -5     9       4.6670964345E-005
#     -5    10       6.6103927940E-005
#     -5    11       6.7727817689E-005
#     -5    12       1.0660273106E-004
#     -5    13       1.4460378365E-004
#     -5    14       1.7162751092E-004
#     -5    15       1.3284572384E-004
#     -5    16       9.5266719776E-005
#     -5    17       2.8114621746E-005
#     -5    18       1.4540975132E-005
#     -5    19       1.3644552578E-005
#     -5    20       1.2050586489E-005
#     -4   -39       1.8393017535E-005
#     -4   -38       9.0916480799E-006
#     -4   -37       8.3559626731E-006
#     -4   -36       1.5274001235E-005
#     -4   -35       3.5823555341E-006
#     -4   -34       7.0271899893E-006
#     -4   -33       2.1058502942E-005
#     -4   -32       1.4649372890E-005
#     -4   -31       9.0863244253E-006
#     -4   -30       6.4268058024E-006
#     -4   -29       1.0617429551E-005
#     -4   -28       4.4518859692E-006
#     -4   -27       4.6852304821E-006
#     -4   -26       7.7331124186E-006
#     -4   -25       7.7722898782E-006
#     -4   -24       7.3542589701E-006
#     -4   -23       7.0236463850E-006
#     -4   -22       5.6903842576E-006
#     -4   -21       9.8140731048E-006
#     -4   -20       1.9736798525E-006
#     -4   -19       1.4096271955E-007
#     -4   -18       3.0547785528E-006
#     -4   -17       1.1566092793E-005
#     -4   -16       1.7132250376E-005
#     -4   -15       1.9259954998E-005
#     -4   -14       9.1236758917E-006
#     -4   -13       1.9346400625E-005
#     -4   -12       2.9786358681E-005
#     -4   -11       3.9589441990E-005
#     -4   -10       4.5129618832E-005
#     -4    -9       3.4345744561E-005
#     -4    -8       1.4101738975E-005
#     -4    -7       5.6508330673E-006
#     -4    -6       6.4583868144E-006
#     -4    -5       2.5071280399E-005
#     -4    -4       3.2903913021E-005
#     -4    -3       3.7872739808E-005
#     -4    -2       2.2671894504E-005
#     -4    -1       7.4921352187E-006
#     -4     0       1.2014833026E-006
#     -4     1       2.2412570187E-006
#     -4     2       4.9720099061E-006
#     -4     3       4.6808887175E-006
#     -4     4       7.8057894413E-008
#     -4     5       3.9830617227E-006
#     -4     6       2.1590401447E-005
#     -4     7       1.9186665721E-005
#     -4     8       2.7027965367E-005
#     -4     9       1.8869053095E-005
#     -4    10       3.5612795387E-005
#     -4    11       3.5407696053E-005
#     -4    12       2.2778648355E-005
#     -4    13       5.4086146354E-005
#     -4    14       6.3924475330E-005
#     -4    15       1.2543571550E-004
#     -4    16       5.2763565489E-005
#     -4    17       3.4484518871E-005
#     -4    18       5.6650127834E-006
#     -4    19       7.2484420438E-005
#     -3   -39       6.7977159742E-006
#     -3   -38       1.1009561517E-005
#     -3   -37       1.3278163054E-005
#     -3   -36       6.1018146280E-006
#     -3   -35       2.2753738095E-005
#     -3   -34       4.8875825631E-006
#     -3   -33       1.4649410627E-005
#     -3   -32       1.9003374074E-005
#     -3   -31       8.3780339318E-006
#     -3   -30       9.9169288681E-006
#     -3   -29       6.0917030237E-006
#     -3   -28       1.5185977746E-005
#     -3   -27       2.5610301075E-006
#     -3   -26       4.5520192592E-006
#     -3   -25       9.0055900124E-006
#     -3   -24       2.7840077612E-006
#     -3   -23       5.4131341299E-006
#     -3   -22       7.0343740358E-006
#     -3   -21       1.4965913289E-006
#     -3   -20       1.6227238393E-006
#     -3   -19       3.3593555437E-006
#     -3   -18       1.1522618609E-005
#     -3   -17       1.1538683536E-005
#     -3   -16       1.9655377015E-005
#     -3   -15       2.6181905520E-005
#     -3   -14       2.4925804763E-005
#     -3   -13       2.0741114928E-005
#     -3   -12       4.3200603882E-005
#     -3   -11       4.8141493673E-005
#     -3   -10       2.9336060807E-005
#     -3    -9       2.2648694150E-005
#     -3    -8       1.6752447347E-005
#     -3    -7       2.4244353970E-005
#     -3    -6       2.1145373086E-005
#     -3    -5       3.1247407292E-005
#     -3    -4       2.3524847365E-005
#     -3    -3       1.5461263476E-005
#     -3    -2       3.8918362596E-007
#     -3    -1       2.2435649288E-006
#     -3     0       9.3101419387E-006
#     -3     1       5.8202989916E-005
#     -3     2       3.2206445514E-005
#     -3     3       2.8432671196E-005
#     -3     4       1.2309846651E-005
#     -3     5       1.9410426899E-005
#     -3     6       4.8711364013E-006
#     -3     7       3.8821445922E-006
#     -3     8       1.2552568218E-004
#     -3     9       1.0582527735E-005
#     -3    10       5.6516758525E-006
#     -3    11       5.9284355582E-006
#     -3    12       8.4724482085E-006
#     -3    13       8.0535698813E-005
#     -3    14       7.1794501925E-005
#     -3    15       2.2550268734E-004
#     -3    16       1.4641477033E-005
#     -3    17       1.0379635618E-005
#     -3    18       2.1208037042E-006
#     -2   -39       4.9885796003E-006
#     -2   -38       1.8770542358E-007
#     -2   -37       3.4745074000E-006
#     -2   -36       2.1297394074E-005
#     -2   -35       1.8305281241E-005
#     -2   -34       2.1432996698E-005
#     -2   -33       1.1740364100E-005
#     -2   -32       1.3057550562E-005
#     -2   -31       2.0438318216E-006
#     -2   -30       4.5287785766E-006
#     -2   -29       7.7997518684E-006
#     -2   -28       6.6661320921E-006
#     -2   -27       1.2848083416E-005
#     -2   -26       4.6253578398E-006
#     -2   -25       5.0560093952E-006
#     -2   -24       1.8723646882E-006
#     -2   -23       1.1774994891E-006
#     -2   -22       6.6395744873E-007
#     -2   -21       1.0369849763E-006
#     -2   -20       1.3162462009E-006
#     -2   -19       1.8388380918E-006
#     -2   -18       3.7973882641E-006
#     -2   -17       6.5328355158E-006
#     -2   -16       6.8042877451E-006
#     -2   -15       2.9109763820E-005
#     -2   -14       3.5829013543E-005
#     -2   -13       3.3311497297E-005
#     -2   -12       3.9330363650E-005
#     -2   -11       3.3142820144E-005
#     -2   -10       2.2382053328E-005
#     -2    -9       1.4396457719E-005
#     -2    -8       3.3943320450E-006
#     -2    -7       4.1803381965E-005
#     -2    -6       5.1772867912E-005
#     -2    -5       4.2187806937E-005
#     -2    -4       1.5914104546E-005
#     -2    -3       2.0802707151E-007
#     -2    -2       4.9799266605E-006
#     -2    -1       5.8212468029E-005
#     -2     0       5.0068641576E-005
#     -2     1       7.3978745102E-005
#     -2     2       4.2556764447E-005
#     -2     3       3.5087932433E-005
#     -2     4       3.6956594309E-005
#     -2     5       8.7062091718E-006
#     -2     6       4.5097322999E-006
#     -2     7       1.2312868466E-006
#     -2     8       4.4988272771E-006
#     -2     9       1.0455984036E-005
#     -2    10       2.6823748736E-005
#     -2    11       5.2448494584E-006
#     -2    12       1.7998317297E-005
#     -2    13       7.0514423211E-005
#     -2    14       2.1288123043E-005
#     -2    15       2.0139068378E-005
#     -2    16       2.6556818756E-005
#     -2    17       2.6851600114E-005
#     -1   -39       2.5627078621E-005
#     -1   -38       2.0994374843E-005
#     -1   -37       1.7621933303E-005
#     -1   -36       1.2896318679E-005
#     -1   -35       1.0561042996E-005
#     -1   -34       1.7155632081E-005
#     -1   -33       1.4103463035E-005
#     -1   -32       2.4744885836E-005
#     -1   -31       1.3275113046E-005
#     -1   -30       1.5884963891E-005
#     -1   -29       4.7047318790E-006
#     -1   -28       3.4447983995E-006
#     -1   -27       1.8468368179E-006
#     -1   -26       2.2614538116E-006
#     -1   -25       4.5248567907E-006
#     -1   -24       9.4140725007E-007
#     -1   -23       1.6479858477E-006
#     -1   -22       2.5347507378E-006
#     -1   -21       1.8820806439E-006
#     -1   -20       3.0939925660E-006
#     -1   -19       1.4094596025E-005
#     -1   -18       3.3966746533E-006
#     -1   -17       1.0964186621E-005
#     -1   -16       8.5332482942E-006
#     -1   -15       8.2183302669E-006
#     -1   -14       2.6378585111E-005
#     -1   -13       2.9978864025E-005
#     -1   -12       2.9621369820E-005
#     -1   -11       1.9724082127E-005
#     -1   -10       1.5960973377E-005
#     -1    -9       2.8333842602E-005
#     -1    -8       4.7157158967E-005
#     -1    -7       4.4836745277E-005
#     -1    -6       5.3864326299E-005
#     -1    -5       1.3060491797E-005
#     -1    -4       9.9237947245E-006
#     -1    -3       4.6909784825E-006
#     -1    -2       3.2221723477E-005
#     -1    -1       7.3988946708E-005
#     -1     0       1.2955553362E-004
#     -1     1       8.4171475723E-005
#     -1     2       1.1214072460E-004
#     -1     3       5.8428218423E-005
#     -1     4       2.4661957447E-005
#     -1     5       6.0349159704E-008
#     -1     6       2.4886297891E-006
#     -1     7       1.7516231391E-005
#     -1     8       5.1440643559E-005
#     -1     9       6.4735878090E-007
#     -1    10       2.0628580393E-005
#     -1    11       1.0850946956E-005
#     -1    12       4.7223402963E-005
#     -1    13       4.2308898556E-006
#     -1    14       5.1624041333E-006
#     -1    15       1.2834677192E-005
#     -1    16       8.9500869042E-005
#      0   -38       3.5450730951E-006
#      0   -37       7.0718677175E-006
#      0   -36       2.1032303530E-005
#      0   -35       1.0074049473E-004
#      0   -34       2.5989158663E-005
#      0   -33       2.5361291267E-005
#      0   -32       1.6827363182E-005
#      0   -31       1.2217028516E-005
#      0   -30       6.2843273009E-006
#      0   -29       2.1556269248E-006
#      0   -28       2.4790748928E-003
#      0   -27       1.1729417989E-006
#      0   -26       3.7756405543E-006
#      0   -25       2.2932943546E-006
#      0   -24       7.1178196314E-007
#      0   -23       1.4468373765E-006
#      0   -22       7.6738140255E-006
#      0   -21       1.5518191094E-002
#      0   -20       6.0488278493E-006
#      0   -19       4.3186012086E-006
#      0   -18       1.6095362776E-006
#      0   -17       5.8396591886E-006
#      0   -16       1.1781931736E-005
#      0   -15       1.0455423596E-005
#      0   -14       1.9779258716E-002
#      0   -13       1.6765417285E-005
#      0   -12       2.1240718166E-005
#      0   -11       1.1301843308E-005
#      0   -10       2.5161802133E-005
#      0    -9       4.2148403924E-005
#      0    -8       3.9898195252E-005
#      0    -7       4.4160977332E-003
#      0    -6       3.4186011477E-005
#      0    -5       2.7379900890E-006
#      0    -4       7.8339223778E-008
#      0    -3       2.8450181219E-005
#      0    -2       4.2567268986E-005
#      0    -1       8.4183938049E-005
#      0     0       6.5400370262E-002
#      0     1       1.4926276423E-004
#      0     2       6.7262356068E-005
#      0     3       4.0266000984E-005
#      0     4       1.5874597136E-006
#      0     5       1.1349536218E-005
#      0     6       6.6603937789E-005
#      0     7       1.2359304739E-002
#      0     8       3.4737699429E-005
#      0     9       1.0306727090E-004
#      0    10       1.5776080020E-005
#      0    11       7.0806583163E-005
#      0    12       1.0697412566E-006
#      0    13       2.5659345543E-005
#      0    14       1.9386440588E-002
#      1   -38       1.9661452896E-005
#      1   -37       1.6098545251E-005
#      1   -36       1.7193604304E-005
#      1   -35       1.7394377798E-005
#      1   -34       2.1104034623E-005
#      1   -33       2.4695730800E-005
#      1   -32       2.3256729225E-005
#      1   -31       2.3716595204E-005
#      1   -30       1.0792106520E-005
#      1   -29       1.1482934790E-005
#      1   -28       6.4378685589E-007
#      1   -27       5.5429532440E-008
#      1   -26       6.8970280635E-007
#      1   -25       1.3836878017E-006
#      1   -24       4.4463173510E-007
#      1   -23       6.1576983388E-006
#      1   -22       5.6398407653E-006
#      1   -21       5.0339167390E-006
#      1   -20       5.6024583101E-006
#      1   -19       3.4344182304E-006
#      1   -18       6.1160494828E-006
#      1   -17       6.7277941836E-006
#      1   -16       5.6980146757E-006
#      1   -15       1.0278123701E-005
#      1   -14       1.9789086968E-005
#      1   -13       2.2106666078E-005
#      1   -12       1.5986174713E-006
#      1   -11       1.4479127588E-005
#      1   -10       3.5980637598E-005
#      1    -9       2.8767985719E-005
#      1    -8       4.7724138349E-005
#      1    -7       2.9837618826E-005
#      1    -6       8.0380075793E-006
#      1    -5       3.9757847300E-006
#      1    -4       1.2321999366E-005
#      1    -3       3.5098744291E-005
#      1    -2       1.1216107462E-004
#      1    -1       1.4927470478E-004
#      1     0       1.6291009807E-004
#      1     1       1.0265895608E-004
#      1     2       7.3884293282E-005
#      1     3       3.4157645342E-005
#      1     4       3.0672000627E-006
#      1     5       2.7757466934E-005
#      1     6       1.9750127489E-005
#      1     7       2.6510994889E-005
#      1     8       4.3820747803E-005
#      1     9       1.6140972737E-005
#      1    10       6.9956528771E-006
#      1    11       6.7606269310E-006
#      1    12       1.0708933397E-005
#      1    13       1.7616299575E-005
#      2   -38       1.3519415784E-005
#      2   -37       6.4942786247E-006
#      2   -36       3.1340663815E-005
#      2   -35       3.5585180645E-005
#      2   -34       2.6554708571E-005
#      2   -33       4.0847634603E-005
#      2   -32       3.3068870368E-005
#      2   -31       1.2731464513E-005
#      2   -30       1.7171281263E-006
#      2   -29       6.4115363153E-006
#      2   -28       2.8884750457E-006
#      2   -27       3.2314882737E-006
#      2   -26       8.3479886161E-006
#      2   -25       4.9460562397E-006
#      2   -24       2.8029703996E-005
#      2   -23       2.9936840537E-006
#      2   -22       1.0342073884E-005
#      2   -21       1.0562062602E-005
#      2   -20       3.0398447638E-006
#      2   -19       1.4571663870E-005
#      2   -18       5.5180587566E-006
#      2   -17       1.0918563224E-006
#      2   -16       2.1514646907E-005
#      2   -15       1.8855882160E-005
#      2   -14       1.3944555212E-005
#      2   -13       2.1456005622E-005
#      2   -12       3.7776365376E-006
#      2   -11       4.0117666683E-006
#      2   -10       1.7355570915E-005
#      2    -9       2.5099866259E-005
#      2    -8       1.9577725693E-005
#      2    -7       1.0982387346E-005
#      2    -6       2.1568787691E-005
#      2    -5       1.9414807277E-005
#      2    -4       3.6970102305E-005
#      2    -3       5.8446927297E-005
#      2    -2       6.7267433769E-005
#      2    -1       1.0266462684E-004
#      2     0       1.4517863741E-004
#      2     1       5.3415276814E-005
#      2     2       1.2403470775E-005
#      2     3       2.5713593583E-006
#      2     4       3.2222300571E-006
#      2     5       2.8338991749E-005
#      2     6       4.9574480079E-005
#      2     7       3.0223323692E-005
#      2     8       8.4716545918E-007
#      2     9       5.1458953620E-005
#      2    10       1.1694982041E-005
#      2    11       1.8359373977E-005
#      2    12       2.2122119915E-005
#      3   -38       2.6128962662E-006
#      3   -37       1.6942522594E-005
#      3   -36       7.1116933963E-006
#      3   -35       1.0614099680E-004
#      3   -34       4.6579433975E-005
#      3   -33       2.6329401044E-005
#      3   -32       2.1063938633E-005
#      3   -31       5.7784171108E-006
#      3   -30       5.9140559225E-006
#      3   -29       3.7015186427E-008
#      3   -28       1.1092275380E-005
#      3   -27       5.9895533103E-006
#      3   -26       1.3180838039E-005
#      3   -25       9.2523355580E-006
#      3   -24       7.0097258720E-006
#      3   -23       8.8694303516E-006
#      3   -22       5.2488966190E-006
#      3   -21       4.2137343288E-005
#      3   -20       1.8359347876E-005
#      3   -19       1.6171825140E-005
#      3   -18       1.6489833231E-005
#      3   -17       2.0297960386E-005
#      3   -16       2.0881224014E-005
#      3   -15       2.3352094826E-005
#      3   -14       1.0312042729E-005
#      3   -13       1.9480438938E-006
#      3   -12       7.9088684244E-007
#      3   -11       3.1436661747E-006
#      3   -10       1.0281103388E-005
#      3    -9       1.8140025521E-005
#      3    -8       1.0315069391E-005
#      3    -7       1.9174938084E-005
#      3    -6       4.8710282432E-006
#      3    -5       8.7116466421E-006
#      3    -4       2.4673322769E-005
#      3    -3       4.0279556541E-005
#      3    -2       7.3896397993E-005
#      3    -1       5.3422558915E-005
#      3     0       7.0289848691E-005
#      3     1       2.9620166435E-005
#      3     2       2.9059693427E-005
#      3     3       1.2343745165E-005
#      3     4       1.1150934225E-005
#      3     5       4.1790974802E-005
#      3     6       8.6389773019E-005
#      3     7       8.4434834751E-005
#      3     8       1.5123830721E-005
#      3     9       1.6138349106E-005
#      3    10       6.7828507740E-006
#      3    11       9.3902535715E-006
#      4   -37       5.1508430180E-006
#      4   -36       3.3664818665E-005
#      4   -35       5.7371373909E-006
#      4   -34       4.5369774561E-005
#      4   -33       1.1299897463E-005
#      4   -32       1.7451956053E-007
#      4   -31       1.9601338159E-005
#      4   -30       8.4881232630E-006
#      4   -29       2.0473982500E-005
#      4   -28       1.7695644016E-005
#      4   -27       5.7859618027E-006
#      4   -26       7.9874744566E-006
#      4   -25       1.1328919340E-005
#      4   -24       8.2390290100E-006
#      4   -23       1.9965393629E-005
#      4   -22       4.1426123584E-005
#      4   -21       2.0557444616E-005
#      4   -20       2.7228804982E-005
#      4   -19       1.8275758020E-005
#      4   -18       3.7181359808E-005
#      4   -17       1.6041107910E-005
#      4   -16       5.5949114353E-005
#      4   -15       8.6716347127E-005
#      4   -14       5.5084208904E-005
#      4   -13       7.7509770722E-006
#      4   -12       3.5736127126E-005
#      4   -11       5.2429114724E-005
#      4   -10       3.2428253752E-005
#      4    -9       4.6648050480E-005
#      4    -8       2.7012150493E-005
#      4    -7       3.8798949748E-006
#      4    -6       4.5040389039E-006
#      4    -5       6.1030087093E-008
#      4    -4       1.5902270722E-006
#      4    -3       3.4167327662E-005
#      4    -2       1.2407310489E-005
#      4    -1       2.9625072393E-005
#      4     0       4.1213289506E-005
#      4     1       1.5329510498E-005
#      4     2       4.3062596485E-005
#      4     3       7.5810855784E-005
#      4     4       9.7940595781E-005
#      4     5       8.5253428828E-005
#      4     6       7.7784379712E-005
#      4     7       2.2013631639E-005
#      4     8       3.4479887394E-004
#      4     9       5.6176268850E-006
#      5   -37       2.1845101865E-005
#      5   -36       7.4653951427E-006
#      5   -35       3.9896008934E-005
#      5   -34       1.2586556379E-006
#      5   -33       2.0660932607E-005
#      5   -32       1.1070777553E-005
#      5   -31       2.1632159161E-005
#      5   -30       1.2677396887E-005
#      5   -29       1.0765638690E-005
#      5   -28       5.5192267867E-006
#      5   -27       1.3747339967E-005
#      5   -26       1.7401514868E-005
#      5   -25       1.6200466135E-005
#      5   -24       1.0268108796E-005
#      5   -23       1.1379696696E-005
#      5   -22       1.3352131693E-005
#      5   -21       1.0986150497E-006
#      5   -20       2.2809878785E-005
#      5   -19       1.7327383464E-005
#      5   -18       1.6519305145E-005
#      5   -17       2.2407454631E-005
#      5   -16       1.3678584082E-005
#      5   -15       7.7358186463E-005
#      5   -14       9.9496019516E-005
#      5   -13       8.1014510567E-005
#      5   -12       9.4478923241E-005
#      5   -11       8.2869225741E-005
#      5   -10       6.6083372940E-005
#      5    -9       1.8860376270E-005
#      5    -8       1.2548811513E-004
#      5    -7       1.2286395279E-006
#      5    -6       2.4869670335E-006
#      5    -5       1.1353235312E-005
#      5    -4       3.0710230849E-006
#      5    -3       2.5736434205E-006
#      5    -2       2.9059280220E-005
#      5    -1       1.5324799968E-005
#      5     0       5.0712359697E-005
#      5     1       1.0368659904E-004
#      5     2       8.2242680268E-005
#      5     3       1.0618615898E-004
#      5     4       1.3319974804E-004
#      5     5       8.5953189042E-005
#      5     6       2.5181818374E-005
#      5     7       1.7766959357E-005
#      5     8       1.9412198720E-005
#      6   -36       1.4022871188E-005
#      6   -35       1.1514966472E-005
#      6   -34       1.1597403358E-005
#      6   -33       6.2860912204E-006
#      6   -32       2.8621969806E-005
#      6   -31       1.1551112788E-005
#      6   -30       1.0628569057E-005
#      6   -29       7.3575322744E-006
#      6   -28       9.6890402006E-006
#      6   -27       7.7007877291E-006
#      6   -26       4.3763019273E-007
#      6   -25       8.1280570872E-006
#      6   -24       2.3579537457E-005
#      6   -23       1.2027925862E-005
#      6   -22       3.8465743618E-005
#      6   -21       3.9214912125E-005
#      6   -20       1.9866393396E-005
#      6   -19       5.6483735458E-005
#      6   -18       1.3329570644E-005
#      6   -17       2.0369622010E-005
#      6   -16       4.8456506062E-005
#      6   -15       6.4425860312E-005
#      6   -14       1.4954416746E-004
#      6   -13       1.2326304007E-004
#      6   -12       1.3881862819E-004
#      6   -11       6.7713382020E-005
#      6   -10       3.5604701509E-005
#      6    -9       1.0574289384E-005
#      6    -8       4.4924002761E-006
#      6    -7       1.7504535635E-005
#      6    -6       6.6609034529E-005
#      6    -5       2.7745837316E-005
#      6    -4       3.2258366625E-006
#      6    -3       1.2338943464E-005
#      6    -2       4.3057489362E-005
#      6    -1       1.0367941584E-004
#      6     0       1.3821748061E-004
#      6     1       7.3749386179E-005
#      6     2       8.3248359493E-005
#      6     3       1.2652030447E-004
#      6     4       6.1350172460E-005
#      6     5       3.1096483305E-005
#      6     6       2.5043321001E-005
#      7   -36       3.2418098246E-005
#      7   -35       4.2194087901E-004
#      7   -34       7.5230272456E-006
#      7   -33       2.6737650294E-005
#      7   -32       2.3594121141E-005
#      7   -31       2.5594576711E-006
#      7   -30       2.4296270286E-005
#      7   -29       3.4093695549E-006
#      7   -28       2.1803418377E-003
#      7   -27       1.2346080185E-006
#      7   -26       3.3875024357E-006
#      7   -25       4.8234201791E-006
#      7   -24       6.9040453989E-006
#      7   -23       1.4321608626E-006
#      7   -22       5.6793880730E-005
#      7   -21       2.6917892151E-002
#      7   -20       2.6204834659E-005
#      7   -19       1.1304782968E-005
#      7   -18       3.8366996888E-006
#      7   -17       3.4850167397E-005
#      7   -16       7.4948280165E-005
#      7   -15       1.0848842818E-004
#      7   -14       8.2948597261E-002
#      7   -13       1.2773702830E-004
#      7   -12       1.0658128295E-004
#      7   -11       3.5400173031E-005
#      7   -10       5.6497703986E-006
#      7    -9       1.0460345152E-005
#      7    -8       5.1416549629E-005
#      7    -7       1.2359714336E-002
#      7    -6       1.9740783724E-005
#      7    -5       2.8322241266E-005
#      7    -4       1.1144660206E-005
#      7    -3       7.5800418442E-005
#      7    -2       8.2227216605E-005
#      7    -1       7.3754960593E-005
#      7     0       1.0042173628E-001
#      7     1       1.5588390994E-004
#      7     2       3.4429143014E-005
#      7     3       4.9813368741E-005
#      7     4       1.1392293670E-005
#      7     5       3.4080880474E-005
#      8   -35       1.3011822888E-005
#      8   -34       1.4887687058E-005
#      8   -33       2.4050151717E-006
#      8   -32       1.0239325585E-005
#      8   -31       1.4532630831E-005
#      8   -30       1.2537835417E-006
#      8   -29       8.3728200659E-006
#      8   -28       2.7681016589E-006
#      8   -27       4.0191905579E-006
#      8   -26       2.1754102701E-006
#      8   -25       5.6610574237E-006
#      8   -24       5.2295325608E-006
#      8   -23       4.5881559583E-005
#      8   -22       2.1209897410E-005
#      8   -21       1.6665124274E-005
#      8   -20       7.8903849217E-006
#      8   -19       9.3851581879E-006
#      8   -18       7.7954834035E-006
#      8   -17       3.1644210432E-005
#      8   -16       1.5931678397E-004
#      8   -15       1.1089601075E-004
#      8   -14       1.5496055688E-004
#      8   -13       1.4459262410E-004
#      8   -12       2.2776795545E-005
#      8   -11       5.9373243103E-006
#      8   -10       2.6837997564E-005
#      8    -9       6.4486000287E-007
#      8    -8       3.4724999048E-005
#      8    -7       2.6499122126E-005
#      8    -6       4.9559651605E-005
#      8    -5       4.1780998270E-005
#      8    -4       9.7926746711E-005
#      8    -3       1.0616608978E-004
#      8    -2       8.3248651367E-005
#      8    -1       1.5587701687E-004
