 Diffraction intensities for potential:8x8MoS210001.in                         
#     -7    -6       5.9945072020E-007
#     -7    -5       1.7511156956E-006
#     -7    -4       2.6651960752E-006
#     -7    -3       3.2907081492E-006
#     -7    -2       4.0915520930E-006
#     -7    -1       4.8268009628E-006
#     -7     0       5.1765656220E-006
#     -7     1       5.3053249044E-006
#     -7     2       5.6242498720E-006
#     -7     3       3.9951945360E-006
#     -7     4       3.6770377977E-006
#     -7     5       3.8256469312E-006
#     -7     6       4.3906414395E-006
#     -7     7       4.8483586624E-006
#     -7     8       6.5564453663E-006
#     -7     9       7.4700468393E-006
#     -7    10       9.8466059416E-006
#     -7    11       9.9480931891E-006
#     -7    12       1.0564391215E-005
#     -7    13       1.0106150876E-005
#     -7    14       6.9281851959E-006
#     -7    15       3.3617263462E-006
#     -7    16       2.2634955061E-006
#     -7    17       2.9872438017E-006
#     -7    18       3.8864446267E-006
#     -7    19       5.5807003636E-006
#     -7    20       3.5083704559E-006
#     -7    21       2.6067081595E-006
#     -7    22       1.3820839093E-006
#     -7    23       4.2196843299E-007
#     -7    24       2.0678693365E-007
#     -6   -44       8.4394245820E-010
#     -6   -43       5.1561201735E-011
#     -6   -42       4.9416072954E-010
#     -6   -41       2.2380645379E-012
#     -6   -40       8.0166249390E-011
#     -6   -39       1.2990134229E-011
#     -6   -38       1.4445237162E-011
#     -6   -37       4.1583914827E-012
#     -6   -36       2.8582457758E-010
#     -6   -35       5.7099769933E-011
#     -6   -34       5.6635421354E-010
#     -6   -33       7.9483651685E-011
#     -6   -32       6.0172111688E-011
#     -6   -31       1.5213618662E-010
#     -6   -30       4.5618023525E-010
#     -6   -29       5.0975269907E-010
#     -6   -28       1.5078863385E-009
#     -6   -27       1.7017473262E-009
#     -6   -26       1.6667252469E-009
#     -6   -25       2.6123661109E-009
#     -6   -24       4.9491687902E-009
#     -6   -23       8.6121659324E-009
#     -6   -22       1.0994348004E-008
#     -6   -21       2.4066619006E-008
#     -6   -20       4.9953391865E-008
#     -6   -19       1.0325128555E-007
#     -6   -18       1.9589725332E-007
#     -6   -17       3.3356908432E-007
#     -6   -16       5.1750295323E-007
#     -6   -15       7.4970092028E-007
#     -6   -14       8.8222742777E-007
#     -6   -13       9.0234111963E-007
#     -6   -12       8.0640822849E-007
#     -6   -11       5.8908405635E-007
#     -6   -10       3.1597595545E-007
#     -6    -9       9.1681345262E-008
#     -6    -8       6.0196036347E-008
#     -6    -7       2.8286014774E-007
#     -6    -6       7.2853296959E-007
#     -6    -5       1.3489051008E-006
#     -6    -4       2.2161997289E-006
#     -6    -3       3.4971209047E-006
#     -6    -2       4.7538659631E-006
#     -6    -1       6.0987017254E-006
#     -6     0       6.9358254399E-006
#     -6     1       6.8184009331E-006
#     -6     2       8.0837049224E-006
#     -6     3       7.7180397973E-006
#     -6     4       7.7908619593E-006
#     -6     5       8.6302724583E-006
#     -6     6       7.6246117389E-006
#     -6     7       8.9555052588E-006
#     -6     8       9.9646704629E-006
#     -6     9       1.2290980228E-005
#     -6    10       1.5393047630E-005
#     -6    11       1.8310250746E-005
#     -6    12       1.9371633277E-005
#     -6    13       1.6891443451E-005
#     -6    14       8.6841742487E-006
#     -6    15       3.4592254163E-006
#     -6    16       2.4441405794E-006
#     -6    17       3.3912972625E-006
#     -6    18       5.4269491338E-006
#     -6    19       4.6273030464E-006
#     -6    20       4.2772614631E-006
#     -6    21       1.5363651597E-006
#     -6    22       4.6621636252E-007
#     -6    23       4.5418411031E-007
#     -5   -44       5.1171558023E-011
#     -5   -43       9.1687531409E-012
#     -5   -42       1.3933547981E-011
#     -5   -41       2.7550015794E-011
#     -5   -40       3.3215458741E-011
#     -5   -39       3.6954768320E-011
#     -5   -38       2.8485961423E-011
#     -5   -37       1.7335232692E-011
#     -5   -36       9.4466846403E-011
#     -5   -35       1.1784255841E-011
#     -5   -34       1.2658314625E-011
#     -5   -33       7.8018804670E-011
#     -5   -32       1.8805520825E-009
#     -5   -31       4.1365188395E-010
#     -5   -30       2.5456907099E-010
#     -5   -29       6.6417923261E-010
#     -5   -28       1.4627226451E-009
#     -5   -27       2.1088045181E-009
#     -5   -26       3.0472870138E-009
#     -5   -25       4.8103988987E-009
#     -5   -24       1.6016419336E-007
#     -5   -23       4.3298226307E-008
#     -5   -22       4.6540666486E-008
#     -5   -21       5.6897485525E-008
#     -5   -20       1.0946312457E-007
#     -5   -19       1.9487491885E-007
#     -5   -18       3.1634916824E-007
#     -5   -17       4.8944865539E-007
#     -5   -16       1.9725206001E-006
#     -5   -15       1.1525359771E-006
#     -5   -14       1.0176883224E-006
#     -5   -13       7.6918841868E-007
#     -5   -12       6.2778550138E-007
#     -5   -11       4.0682320640E-007
#     -5   -10       1.8706096881E-007
#     -5    -9       4.9660670677E-008
#     -5    -8       6.7406782960E-008
#     -5    -7       5.9442259083E-008
#     -5    -6       9.2053708001E-007
#     -5    -5       1.5084161206E-006
#     -5    -4       2.6668666786E-006
#     -5    -3       4.3910344924E-006
#     -5    -2       6.7923249619E-006
#     -5    -1       9.3986914792E-006
#     -5     0       1.4212242649E-005
#     -5     1       1.6483987923E-005
#     -5     2       1.9342533335E-005
#     -5     3       1.9301581756E-005
#     -5     4       1.8121182324E-005
#     -5     5       1.5477069924E-005
#     -5     6       1.2673492369E-005
#     -5     7       1.2818777852E-005
#     -5     8       1.6288126286E-005
#     -5     9       2.2547719400E-005
#     -5    10       3.0072721531E-005
#     -5    11       2.9590882932E-005
#     -5    12       2.3497484815E-005
#     -5    13       1.7713534436E-005
#     -5    14       1.3361772929E-005
#     -5    15       2.2086313772E-006
#     -5    16       5.6701086033E-006
#     -5    17       4.2880514905E-006
#     -5    18       4.6559841829E-006
#     -5    19       1.1522156967E-005
#     -5    20       1.8841626015E-006
#     -5    21       1.6440886000E-006
#     -5    22       1.4020369726E-005
#     -4   -44       9.1672097118E-011
#     -4   -43       1.1254540106E-009
#     -4   -42       1.0890698615E-011
#     -4   -41       3.4489100501E-010
#     -4   -40       9.7146797975E-010
#     -4   -39       2.7890476782E-010
#     -4   -38       3.0843734516E-011
#     -4   -37       6.3928404131E-011
#     -4   -36       4.3644136448E-011
#     -4   -35       7.3644334868E-010
#     -4   -34       2.6490846477E-011
#     -4   -33       4.7567532373E-010
#     -4   -32       3.2559586374E-010
#     -4   -31       1.2612737980E-009
#     -4   -30       5.0781718429E-009
#     -4   -29       6.6782459923E-010
#     -4   -28       2.5201888230E-009
#     -4   -27       4.0659930199E-009
#     -4   -26       7.4826130406E-009
#     -4   -25       1.4003234904E-008
#     -4   -24       2.2463471579E-008
#     -4   -23       3.8212646875E-008
#     -4   -22       1.0784817635E-007
#     -4   -21       8.4237862994E-008
#     -4   -20       1.6893610064E-007
#     -4   -19       2.6262955721E-007
#     -4   -18       3.8933583836E-007
#     -4   -17       5.3481142042E-007
#     -4   -16       6.5762366915E-007
#     -4   -15       7.4638770848E-007
#     -4   -14       8.6010015500E-007
#     -4   -13       6.5264842115E-007
#     -4   -12       5.6641673142E-007
#     -4   -11       3.9456306273E-007
#     -4   -10       2.4944051691E-007
#     -4    -9       6.1908475416E-008
#     -4    -8       1.4946671366E-009
#     -4    -7       1.0053273592E-007
#     -4    -6       6.3218434408E-007
#     -4    -5       1.7679589548E-006
#     -4    -4       4.0563636235E-006
#     -4    -3       8.2459951714E-006
#     -4    -2       1.5542689630E-005
#     -4    -1       2.2221296497E-005
#     -4     0       2.9254910612E-005
#     -4     1       3.5874827442E-005
#     -4     2       4.0454481714E-005
#     -4     3       3.9796895365E-005
#     -4     4       3.4524419306E-005
#     -4     5       2.6595389268E-005
#     -4     6       2.2341821626E-005
#     -4     7       2.1989006411E-005
#     -4     8       3.1502293092E-005
#     -4     9       3.7617552945E-005
#     -4    10       4.1336327745E-005
#     -4    11       4.0186279657E-005
#     -4    12       2.5754050189E-005
#     -4    13       1.5535465281E-005
#     -4    14       8.3000733971E-006
#     -4    15       7.7664575493E-006
#     -4    16       4.3967259509E-006
#     -4    17       3.5817641408E-006
#     -4    18       3.3487344381E-006
#     -4    19       1.5020002146E-006
#     -4    20       3.0039303934E-006
#     -4    21       1.3746650465E-006
#     -3   -44       2.2997157416E-010
#     -3   -43       2.4997867789E-011
#     -3   -42       3.8829096155E-011
#     -3   -41       8.7282076136E-012
#     -3   -40       4.8615985656E-010
#     -3   -39       2.6564975858E-010
#     -3   -38       9.2848893400E-012
#     -3   -37       1.0070700125E-009
#     -3   -36       8.7946643460E-011
#     -3   -35       4.8999567000E-011
#     -3   -34       3.5973073052E-011
#     -3   -33       1.7460682518E-010
#     -3   -32       2.1120847100E-009
#     -3   -31       2.0920044892E-009
#     -3   -30       2.5953205375E-009
#     -3   -29       2.3420621226E-009
#     -3   -28       6.3634909417E-009
#     -3   -27       1.0346312391E-008
#     -3   -26       1.5075399544E-008
#     -3   -25       2.4475343291E-008
#     -3   -24       4.4545244325E-008
#     -3   -23       6.6336342661E-008
#     -3   -22       1.0425272252E-007
#     -3   -21       1.5637863993E-007
#     -3   -20       2.5165118911E-007
#     -3   -19       3.6750870464E-007
#     -3   -18       5.1103756449E-007
#     -3   -17       6.6284495511E-007
#     -3   -16       7.9169050713E-007
#     -3   -15       8.5808590970E-007
#     -3   -14       8.6724974332E-007
#     -3   -13       7.6255271805E-007
#     -3   -12       6.4100450912E-007
#     -3   -11       5.8358566866E-007
#     -3   -10       5.0713735667E-007
#     -3    -9       3.6795281940E-007
#     -3    -8       3.5165362597E-007
#     -3    -7       7.6273468919E-007
#     -3    -6       2.1413843529E-006
#     -3    -5       5.9749829805E-006
#     -3    -4       1.3475889580E-005
#     -3    -3       2.1427390581E-005
#     -3    -2       3.2942064349E-005
#     -3    -1       4.8243067667E-005
#     -3     0       6.3035828346E-005
#     -3     1       7.5611543379E-005
#     -3     2       7.1719798558E-005
#     -3     3       6.5460358174E-005
#     -3     4       5.8030009646E-005
#     -3     5       3.9272374253E-005
#     -3     6       3.5512493484E-005
#     -3     7       3.6130515338E-005
#     -3     8       4.7537281651E-005
#     -3     9       5.2112447013E-005
#     -3    10       5.5572500896E-005
#     -3    11       5.4229177559E-005
#     -3    12       3.3490427534E-005
#     -3    13       1.7716691263E-005
#     -3    14       9.8843093440E-006
#     -3    15       5.0851056402E-006
#     -3    16       5.5088130816E-006
#     -3    17       3.3326473587E-006
#     -3    18       4.2457192607E-006
#     -3    19       1.7225624546E-007
#     -3    20       5.4599316757E-008
#     -2   -44       3.0839012757E-010
#     -2   -43       6.8328792055E-011
#     -2   -42       1.1508884297E-010
#     -2   -41       1.0774572828E-009
#     -2   -40       5.4792665496E-010
#     -2   -39       1.9769566608E-010
#     -2   -38       7.1505252753E-011
#     -2   -37       1.3228695206E-010
#     -2   -36       5.4577033241E-011
#     -2   -35       1.2782816551E-010
#     -2   -34       4.1569500516E-010
#     -2   -33       8.1170203698E-010
#     -2   -32       1.5904085021E-009
#     -2   -31       1.8536633882E-009
#     -2   -30       4.3087048675E-009
#     -2   -29       5.6252321946E-009
#     -2   -28       1.0215001177E-008
#     -2   -27       1.6432745863E-008
#     -2   -26       2.5496161570E-008
#     -2   -25       4.3331195202E-008
#     -2   -24       5.7980747943E-008
#     -2   -23       9.3302576414E-008
#     -2   -22       1.3236908530E-007
#     -2   -21       1.9468540500E-007
#     -2   -20       2.9377608581E-007
#     -2   -19       4.0972359714E-007
#     -2   -18       4.8524188445E-007
#     -2   -17       5.9406549267E-007
#     -2   -16       6.7659706462E-007
#     -2   -15       7.6182740569E-007
#     -2   -14       8.5569788624E-007
#     -2   -13       1.0101013369E-006
#     -2   -12       1.1651409639E-006
#     -2   -11       1.2328091046E-006
#     -2   -10       9.4010275546E-007
#     -2    -9       9.6917810769E-007
#     -2    -8       1.6298024283E-006
#     -2    -7       3.9694026284E-006
#     -2    -6       7.9796632758E-006
#     -2    -5       1.6043312068E-005
#     -2    -4       2.7731957280E-005
#     -2    -3       4.6118994548E-005
#     -2    -2       6.9411889550E-005
#     -2    -1       9.5246346641E-005
#     -2     0       1.1287981699E-004
#     -2     1       1.2300253663E-004
#     -2     2       1.2036136305E-004
#     -2     3       9.0255552846E-005
#     -2     4       7.2418110856E-005
#     -2     5       5.6188864246E-005
#     -2     6       5.5133858334E-005
#     -2     7       5.5287389027E-005
#     -2     8       6.4769861161E-005
#     -2     9       6.4693097554E-005
#     -2    10       4.4369653530E-005
#     -2    11       6.2443858115E-005
#     -2    12       3.6048498334E-005
#     -2    13       1.9070907401E-005
#     -2    14       1.2422089109E-005
#     -2    15       8.2397666452E-006
#     -2    16       3.7994858911E-006
#     -2    17       1.0067188988E-005
#     -2    18       1.4530213237E-005
#     -2    19       6.2611202101E-006
#     -1   -44       5.6886611267E-010
#     -1   -43       1.2112974849E-010
#     -1   -42       9.1662270362E-011
#     -1   -41       4.1526056376E-013
#     -1   -40       3.1491449658E-011
#     -1   -39       3.5031130537E-012
#     -1   -38       4.2395715685E-011
#     -1   -37       1.2744177876E-011
#     -1   -36       4.4534181424E-010
#     -1   -35       8.4338757624E-010
#     -1   -34       4.3394572946E-010
#     -1   -33       1.4064463199E-009
#     -1   -32       2.4149330787E-009
#     -1   -31       3.4789449241E-009
#     -1   -30       5.2297626573E-009
#     -1   -29       1.1221105168E-008
#     -1   -28       1.8347326160E-008
#     -1   -27       3.5168694340E-008
#     -1   -26       4.7135879346E-008
#     -1   -25       7.6045871244E-008
#     -1   -24       1.0881872985E-007
#     -1   -23       1.4467921272E-007
#     -1   -22       1.9104452402E-007
#     -1   -21       2.6765135153E-007
#     -1   -20       3.5635734106E-007
#     -1   -19       4.9794611346E-007
#     -1   -18       6.4092820383E-007
#     -1   -17       8.3078337122E-007
#     -1   -16       1.1379388631E-006
#     -1   -15       1.4539892875E-006
#     -1   -14       1.6909734315E-006
#     -1   -13       1.8525875933E-006
#     -1   -12       2.1550153079E-006
#     -1   -11       2.5633896169E-006
#     -1   -10       3.2473060995E-006
#     -1    -9       4.2350113727E-006
#     -1    -8       6.7490181805E-006
#     -1    -7       1.0162093939E-005
#     -1    -6       2.0764867841E-005
#     -1    -5       3.9765629088E-005
#     -1    -4       5.8953313145E-005
#     -1    -3       9.1198433450E-005
#     -1    -2       1.3378236418E-004
#     -1    -1       1.5931805072E-004
#     -1     0       1.5930765380E-004
#     -1     1       1.6469909095E-004
#     -1     2       1.5283615769E-004
#     -1     3       1.2761881647E-004
#     -1     4       1.0275025038E-004
#     -1     5       8.2558603693E-005
#     -1     6       6.9647791605E-005
#     -1     7       8.9960432480E-005
#     -1     8       9.5759517184E-005
#     -1     9       9.2771978433E-005
#     -1    10       5.5000310192E-005
#     -1    11       4.7255568820E-005
#     -1    12       3.6456272591E-005
#     -1    13       2.5228429424E-005
#     -1    14       9.3563245200E-006
#     -1    15       1.3881123063E-005
#     -1    16       4.3979412745E-006
#     -1    17       5.0970424953E-007
#     -1    18       9.9424626832E-006
#      0   -44       8.0754491730E-011
#      0   -43       7.5393827022E-011
#      0   -42       1.3776202228E-011
#      0   -41       1.1351025546E-010
#      0   -40       7.5284150819E-011
#      0   -39       7.3879564492E-011
#      0   -38       4.0817498588E-012
#      0   -37       4.8044273384E-011
#      0   -36       1.5043984928E-008
#      0   -35       4.1047681198E-010
#      0   -34       1.2480382782E-009
#      0   -33       3.0132668603E-009
#      0   -32       2.3983088297E-009
#      0   -31       8.4137774370E-009
#      0   -30       1.2171000861E-008
#      0   -29       1.5722500782E-008
#      0   -28       7.2852032036E-008
#      0   -27       3.5859360528E-008
#      0   -26       5.8867731957E-008
#      0   -25       1.0068455165E-007
#      0   -24       6.1606300792E-007
#      0   -23       2.4001122013E-007
#      0   -22       3.5956116178E-007
#      0   -21       4.8862221502E-007
#      0   -20       7.3700398835E-007
#      0   -19       9.5615237864E-007
#      0   -18       1.3001643851E-006
#      0   -17       1.7668642739E-006
#      0   -16       3.5601743404E-004
#      0   -15       7.7641406018E-007
#      0   -14       1.4589792382E-006
#      0   -13       2.4550329126E-006
#      0   -12       2.8961856695E-006
#      0   -11       5.2437308122E-006
#      0   -10       6.2073911194E-006
#      0    -9       1.1016002904E-005
#      0    -8       1.2744599522E-002
#      0    -7       7.1541446670E-005
#      0    -6       8.7479055965E-005
#      0    -5       1.1117457908E-004
#      0    -4       1.2338856243E-004
#      0    -3       1.5022440413E-004
#      0    -2       1.7628989557E-004
#      0    -1       2.0057307480E-004
#      0     0       5.0671793339E-001
#      0     1       1.9222743849E-004
#      0     2       1.8680263622E-004
#      0     3       1.8834702000E-004
#      0     4       1.7010636602E-004
#      0     5       1.5239120820E-004
#      0     6       1.4571032371E-004
#      0     7       1.2522212398E-004
#      0     8       5.4214723641E-002
#      0     9       1.4122075906E-005
#      0    10       1.9524544715E-005
#      0    11       2.6042377876E-005
#      0    12       3.7817332041E-005
#      0    13       4.0632353627E-005
#      0    14       3.5865807637E-005
#      0    15       2.7387729842E-005
#      0    16       9.2595944745E-003
#      1   -44       2.6584897374E-010
#      1   -43       7.1664577036E-012
#      1   -42       8.8624746138E-011
#      1   -41       2.4933950209E-011
#      1   -40       1.4757291028E-010
#      1   -39       2.8714008109E-011
#      1   -38       4.7155087640E-010
#      1   -37       6.9460540156E-010
#      1   -36       1.9251118492E-010
#      1   -35       9.3501207576E-010
#      1   -34       6.7425592460E-009
#      1   -33       3.7074384607E-009
#      1   -32       6.7971459152E-009
#      1   -31       1.0106967849E-008
#      1   -30       2.3326302240E-008
#      1   -29       2.2436486358E-008
#      1   -28       1.9746000515E-008
#      1   -27       1.9470636510E-008
#      1   -26       4.6871825533E-008
#      1   -25       3.7375882043E-008
#      1   -24       3.9225158057E-008
#      1   -23       4.3515468161E-008
#      1   -22       1.2523737551E-007
#      1   -21       1.2125803573E-007
#      1   -20       2.8213840841E-007
#      1   -19       7.6888371460E-007
#      1   -18       1.7873870886E-006
#      1   -17       2.8588072236E-006
#      1   -16       6.3973156973E-006
#      1   -15       1.2482951644E-005
#      1   -14       2.4065162490E-005
#      1   -13       3.1611533695E-005
#      1   -12       4.5475205692E-005
#      1   -11       5.9648195744E-005
#      1   -10       6.4304055752E-005
#      1    -9       6.7456813913E-005
#      1    -8       7.1860311422E-005
#      1    -7       7.1424049640E-005
#      1    -6       1.1302658384E-004
#      1    -5       7.5726356927E-005
#      1    -4       9.0083029031E-005
#      1    -3       1.1733305443E-004
#      1    -2       1.6036679867E-004
#      1    -1       1.8824804629E-004
#      1     0       1.8782437840E-004
#      1     1       1.7312037380E-004
#      1     2       1.4864869225E-004
#      1     3       7.7495978711E-005
#      1     4       4.5521343676E-005
#      1     5       2.2542149079E-005
#      1     6       2.0444599174E-005
#      1     7       7.8009996958E-006
#      1     8       8.7610032787E-006
#      1     9       4.7160231140E-006
#      1    10       1.8775595799E-005
#      1    11       1.1148127209E-005
#      1    12       8.7844548865E-006
#      1    13       6.6405261720E-006
#      1    14       5.2212138006E-006
#      1    15       2.4941420615E-006
#      2   -44       8.1636231657E-010
#      2   -43       2.0979309309E-011
#      2   -42       1.0381235949E-011
#      2   -41       7.1166631851E-009
#      2   -40       3.0600693809E-011
#      2   -39       1.4741463666E-010
#      2   -38       2.1967887194E-010
#      2   -37       4.4798681147E-010
#      2   -36       2.5293907944E-008
#      2   -35       1.4736452601E-009
#      2   -34       3.3891286442E-009
#      2   -33       1.9526939365E-008
#      2   -32       1.4886377976E-008
#      2   -31       3.6599413738E-010
#      2   -30       3.0895030416E-008
#      2   -29       2.2489132932E-008
#      2   -28       7.4418528200E-008
#      2   -27       2.8803619995E-008
#      2   -26       2.5358444019E-008
#      2   -25       2.6145469992E-008
#      2   -24       1.9270974967E-008
#      2   -23       1.9496706802E-008
#      2   -22       7.7292378682E-007
#      2   -21       1.4197061588E-007
#      2   -20       6.3668252490E-007
#      2   -19       1.6496753858E-006
#      2   -18       3.7232949357E-006
#      2   -17       7.5054280021E-006
#      2   -16       1.3720097032E-005
#      2   -15       2.6221680591E-005
#      2   -14       3.5699468434E-005
#      2   -13       4.9502421982E-005
#      2   -12       6.5831526836E-005
#      2   -11       8.2534544513E-005
#      2   -10       9.5449422772E-005
#      2    -9       1.0019745704E-004
#      2    -8       1.0045504529E-004
#      2    -7       1.0620875101E-004
#      2    -6       1.2106290516E-004
#      2    -5       1.0908158009E-004
#      2    -4       1.3046682620E-004
#      2    -3       1.4659807662E-004
#      2    -2       1.8217479117E-004
#      2    -1       2.0553899634E-004
#      2     0       1.9449196234E-004
#      2     1       1.4577866351E-004
#      2     2       1.2527681046E-004
#      2     3       6.6263059164E-005
#      2     4       4.1565577022E-005
#      2     5       3.8720884381E-005
#      2     6       8.8497571292E-006
#      2     7       7.8738560859E-006
#      2     8       4.0354142877E-006
#      2     9       1.0060483739E-005
#      2    10       9.1408787331E-006
#      2    11       2.0141988480E-005
#      2    12       1.7721462717E-005
#      2    13       2.5359013553E-005
#      2    14       6.0133339820E-006
#      3   -43       1.5571514458E-012
#      3   -42       7.2371371069E-011
#      3   -41       8.2046815939E-012
#      3   -40       7.9322358403E-011
#      3   -39       1.7387449522E-008
#      3   -38       3.2945741024E-010
#      3   -37       6.6600387197E-010
#      3   -36       1.3948712957E-009
#      3   -35       2.1679802457E-009
#      3   -34       5.6815690898E-009
#      3   -33       3.9914659140E-009
#      3   -32       1.2612353290E-007
#      3   -31       5.3686691738E-010
#      3   -30       5.5120342511E-008
#      3   -29       1.3974085095E-008
#      3   -28       1.2852261426E-008
#      3   -27       1.3775103156E-008
#      3   -26       4.0282620050E-009
#      3   -25       4.2627902201E-008
#      3   -24       7.8087673444E-006
#      3   -23       2.7147580169E-006
#      3   -22       1.2033239385E-006
#      3   -21       9.4993638973E-007
#      3   -20       2.5030636356E-006
#      3   -19       5.1413688011E-006
#      3   -18       9.3183690340E-006
#      3   -17       1.5572207734E-005
#      3   -16       7.9557222561E-005
#      3   -15       6.5164749547E-005
#      3   -14       7.8291819537E-005
#      3   -13       7.8088365721E-005
#      3   -12       1.0046666982E-004
#      3   -11       1.1834839335E-004
#      3   -10       1.3155596984E-004
#      3    -9       1.3676466321E-004
#      3    -8       1.7549180645E-004
#      3    -7       1.5330432856E-004
#      3    -6       1.6644057164E-004
#      3    -5       1.4402858059E-004
#      3    -4       1.5017543875E-004
#      3    -3       1.7521573682E-004
#      3    -2       1.8396367047E-004
#      3    -1       1.6985270683E-004
#      3     0       1.9393931587E-004
#      3     1       1.2202221973E-004
#      3     2       9.8371817756E-005
#      3     3       6.4738464466E-005
#      3     4       2.6690038228E-005
#      3     5       9.1513434476E-006
#      3     6       8.9468720554E-007
#      3     7       1.8131809116E-006
#      3     8       5.8751306106E-006
#      3     9       2.8688831647E-005
#      3    10       4.1280374732E-005
#      3    11       1.6180970714E-005
#      3    12       1.9205565742E-005
#      3    13       1.7976475972E-005
#      4   -43       5.7079664324E-010
#      4   -42       1.7765785226E-011
#      4   -41       4.1708919116E-008
#      4   -40       2.6043484724E-010
#      4   -39       1.1734172792E-009
#      4   -38       1.0528380386E-008
#      4   -37       1.8508625521E-008
#      4   -36       1.9926146651E-009
#      4   -35       2.9955706299E-009
#      4   -34       3.3915824750E-009
#      4   -33       1.2955155110E-008
#      4   -32       5.4852333043E-009
#      4   -31       1.4153081445E-008
#      4   -30       2.7122743657E-007
#      4   -29       2.9729318193E-007
#      4   -28       1.1279157487E-007
#      4   -27       1.7118742140E-007
#      4   -26       2.7659831442E-007
#      4   -25       3.4076673277E-007
#      4   -24       6.9534765189E-007
#      4   -23       1.1707836018E-006
#      4   -22       2.5683692535E-006
#      4   -21       3.1835493247E-006
#      4   -20       6.8661045014E-006
#      4   -19       1.1944902629E-005
#      4   -18       2.1099373622E-005
#      4   -17       2.8942712891E-005
#      4   -16       4.5750178313E-005
#      4   -15       6.6669192664E-005
#      4   -14       9.2945247192E-005
#      4   -13       1.1341374748E-004
#      4   -12       1.4483202453E-004
#      4   -11       1.6487387162E-004
#      4   -10       1.7511256723E-004
#      4    -9       1.7994054551E-004
#      4    -8       1.6136428795E-004
#      4    -7       1.4512216364E-004
#      4    -6       1.3523188386E-004
#      4    -5       1.3345692313E-004
#      4    -4       1.3332657929E-004
#      4    -3       1.3572086219E-004
#      4    -2       1.8627229341E-004
#      4    -1       1.3924542766E-004
#      4     0       1.1511550990E-004
#      4     1       9.8836481844E-005
#      4     2       6.0035190841E-005
#      4     3       3.8830065069E-005
#      4     4       1.5346005701E-005
#      4     5       4.6538542995E-006
#      4     6       9.4893665083E-007
#      4     7       8.7733675646E-006
#      4     8       3.4931132031E-005
#      4     9       2.4272709577E-005
#      4    10       3.6785123416E-005
#      4    11       1.9218986507E-005
#      5   -43       7.4413034570E-011
#      5   -42       1.8948705726E-010
#      5   -41       1.4803719908E-010
#      5   -40       7.9368959444E-009
#      5   -39       1.0638440735E-010
#      5   -38       3.0756034847E-009
#      5   -37       4.8693217355E-010
#      5   -36       1.8590522611E-009
#      5   -35       1.6918818180E-009
#      5   -34       6.0106401217E-009
#      5   -33       8.0683421578E-009
#      5   -32       7.0135412794E-009
#      5   -31       1.6044856631E-008
#      5   -30       4.1149807093E-008
#      5   -29       4.1640615452E-008
#      5   -28       1.1469245033E-007
#      5   -27       2.0129357771E-007
#      5   -26       4.2601555365E-007
#      5   -25       7.7530897780E-007
#      5   -24       1.2957459423E-006
#      5   -23       2.4411818513E-006
#      5   -22       4.3475922523E-006
#      5   -21       7.5767749458E-006
#      5   -20       1.3604456122E-005
#      5   -19       2.2641446520E-005
#      5   -18       3.6507505657E-005
#      5   -17       5.5005883178E-005
#      5   -16       7.8522111504E-005
#      5   -15       1.0810147862E-004
#      5   -14       1.4189800327E-004
#      5   -13       1.6772687569E-004
#      5   -12       1.8057272576E-004
#      5   -11       2.0479536389E-004
#      5   -10       2.0804842380E-004
#      5    -9       1.9703862794E-004
#      5    -8       1.7353869917E-004
#      5    -7       1.3966405806E-004
#      5    -6       1.2119913910E-004
#      5    -5       1.1604636925E-004
#      5    -4       1.4471194828E-004
#      5    -3       1.1746796755E-004
#      5    -2       1.0909765174E-004
#      5    -1       1.2457798467E-004
#      5     0       9.3395070066E-005
#      5     1       8.4694197088E-005
#      5     2       6.7192595246E-005
#      5     3       2.4283021932E-005
#      5     4       2.1856469152E-005
#      5     5       3.1049974724E-006
#      5     6       9.3343242898E-006
#      5     7       1.5781427779E-005
#      5     8       2.7188219981E-005
#      5     9       2.5454419761E-005
#      5    10       2.8414112709E-005
#      6   -42       5.1261884262E-011
#      6   -41       8.6076089213E-010
#      6   -40       2.8726619905E-010
#      6   -39       9.4351956552E-009
#      6   -38       5.8064791450E-010
#      6   -37       2.1250655333E-008
#      6   -36       8.3720548325E-010
#      6   -35       1.4048203723E-008
#      6   -34       9.6780015870E-009
#      6   -33       1.2441703001E-008
#      6   -32       1.6205428539E-008
#      6   -31       6.6749974760E-009
#      6   -30       2.6190872618E-007
#      6   -29       1.5142080711E-007
#      6   -28       4.0793154982E-007
#      6   -27       7.1039171783E-007
#      6   -26       1.1841079921E-006
#      6   -25       1.9969136045E-006
#      6   -24       3.3262329593E-006
#      6   -23       5.0724464207E-006
#      6   -22       1.1244886259E-005
#      6   -21       1.6133275828E-005
#      6   -20       2.6212501083E-005
#      6   -19       4.6614663975E-005
#      6   -18       5.5509987869E-005
#      6   -17       8.1918156133E-005
#      6   -16       1.1086514845E-004
#      6   -15       1.3749312969E-004
#      6   -14       1.7291146936E-004
#      6   -13       2.0531486780E-004
#      6   -12       2.2751215621E-004
#      6   -11       2.2647181979E-004
#      6   -10       1.9681927595E-004
#      6    -9       1.5257280730E-004
#      6    -8       1.2710993913E-004
#      6    -7       1.1260191431E-004
#      6    -6       7.3214487910E-005
#      6    -5       9.8262486525E-005
#      6    -4       8.0198319694E-005
#      6    -3       9.4356303359E-005
#      6    -2       9.5472904595E-005
